date,delay,distance,origin,destination
01082000,0,337,OAK,LAX
01082000,10,437,MSY,DAL
01082000,5,220,ISP,BWI
01082000,57,1234,MCI,PVD
01082000,57,370,PHX,LAX
01082002,7,1140,LAS,MCI
01082004,15,308,SJC,LAX
01082005,-10,405,MDW,MCI
01082005,-12,714,ELP,LAX
01082005,-16,1489,MCI,OAK
01082005,-2,192,SAT,HOU
01082005,-5,229,DTW,MDW
01082005,-9,496,ELP,SAT
01082005,0,239,HOU,DAL
01082005,0,258,LAS,SAN
01082005,2,397,LAS,SMF
01082005,2,487,LAS,ABQ
01082005,39,277,AMA,ABQ
01082005,4,714,LAX,ELP
01082005,7,621,PHX,SJC
01082005,8,365,LAS,TUS
01082006,12,229,MDW,DTW
01082006,28,314,CLE,BWI
01082007,29,407,OAK,LAS
01082009,35,281,BWI,BUF
01082010,-10,446,OAK,SAN
01082010,-5,180,JAX,TPA
01082010,-5,324,AMA,DAL
01082010,-5,447,SFO,SAN
01082010,-6,345,LAS,RNO
01082010,10,239,DAL,HOU
01082010,5,507,PHX,SLC
01082010,8,321,MSY,BHM
01082012,88,616,BNA,MCO
01082015,-1,197,TPA,FLL
01082015,-11,1069,SAT,LAS
01082015,-15,880,STL,MCO
01082015,-2,187,CRP,HOU
01082015,-4,248,SAT,DAL
01082015,-5,358,BUR,SMF
01082015,-7,399,BOI,SEA
01082015,-7,822,BNA,SAT
01082015,0,325,BUR,OAK
01082015,0,328,BWI,PVD
01082016,-4,417,SAN,SJC
01082018,-15,866,LAS,SEA
01082020,-1,838,IND,TPA
01082020,-13,564,RNO,SEA
01082020,-15,1048,MCI,TPA
01082020,-5,293,DAL,LBB
01082020,-5,443,RDU,BNA
01082020,-6,718,SDF,MCO
01082020,-7,361,OAK,ONT
01082020,0,453,HOU,TUL
01082025,-1,181,DAL,OKC
01082025,-10,938,BNA,MHT
01082025,-11,303,MSY,HOU
01082025,-2,304,SAN,PHX
01082025,-3,180,TPA,JAX
01082025,-5,178,MCO,FLL
01082025,-5,224,SEA,GEG
01082025,-7,333,SJC,ONT
01082025,0,611,MDW,BWI
01082025,18,843,PHX,SAT
01082025,22,325,PHX,ONT
01082025,26,283,BDL,BWI
01082029,0,296,STL,LIT
01082030,-10,251,MDW,STL
01082030,-15,588,BWI,BNA
01082030,-16,1262,STL,PHX
01082030,-2,284,MDW,CMH
01082030,-2,562,ELP,DAL
01082030,-3,239,HOU,DAL
01082030,-5,239,DAL,HOU
01082030,-5,337,LAX,OAK
01082030,-7,580,ABQ,DAL
01082030,0,188,RNO,SJC
01082030,3,359,HOU,JAN
01082030,5,279,PDX,GEG
01082030,5,787,BWI,MCO
01082030,7,410,STL,CMH
01082032,95,328,BWI,PVD
01082034,102,314,BWI,CLE
01082035,-1,256,LAS,PHX
01082035,-1,646,OAK,PHX
01082035,-4,189,AUS,DAL
01082035,-4,405,MCI,MDW
01082035,-5,588,OAK,SLC
01082035,0,189,DAL,AUS
01082035,0,303,HOU,MSY
01082035,28,283,BWI,BDL
01082035,30,370,LAX,PHX
01082035,5,342,SNA,SJC
01082035,7,220,BWI,ISP
01082038,2,417,SJC,SAN
01082038,42,347,ELP,PHX
01082040,-10,462,STL,OKC
01082040,-2,321,BHM,MSY
01082040,-5,307,MDW,CLE
01082040,-5,677,HOU,ELP
01082040,-7,276,HRL,HOU
01082040,-9,437,DAL,MSY
01082040,0,148,AUS,HOU
01082040,0,671,OAK,SEA
01082040,12,256,PHX,LAS
01082040,14,616,MCO,BNA
01082040,15,663,BWI,JAX
01082040,20,236,LAX,LAS
01082040,5,395,BNA,MDW
01082044,5,288,BWI,ALB
01082045,-10,386,LAS,SJC
01082045,-15,365,TUS,LAS
01082045,-15,842,TPA,BWI
01082045,-17,756,BNA,AUS
01082045,-6,229,MDW,DTW
01082045,0,324,DAL,AMA
01082045,15,328,PHX,ABQ
01082045,32,880,MCO,STL
01082045,38,223,BUR,LAS
01082045,85,386,SJC,LAS
01082045,9,337,OAK,LAX
01082047,12,395,MDW,BNA
01082047,22,162,MDW,IND
01082048,10,550,MCO,MSY
01082050,-1,417,SAN,SJC
01082050,-2,248,SAT,DAL
01082050,-2,351,TUL,STL
01082050,-2,389,ONT,SMF
01082050,-3,670,HOU,BNA
01082050,-4,248,DAL,SAT
01082050,-4,443,BNA,RDU
01082050,-4,480,SAN,SMF
01082050,-5,229,DTW,MDW
01082050,-5,373,SMF,LAX
01082050,-9,287,BOI,GEG
01082050,-9,612,BNA,TPA
01082050,0,197,LAS,ONT
01082050,0,296,DAL,LIT
01082050,0,345,RNO,LAS
01082050,10,361,ONT,OAK
01082050,14,1044,MCI,PHX
01082050,27,370,PHX,LAX
01082050,5,224,GEG,SEA
01082052,8,621,PHX,SJC
01082052,8,677,LAX,ABQ
01082055,-2,217,DAL,IAH
01082055,-2,491,MCI,BNA
01082055,-21,630,SLC,PDX
01082055,-5,251,STL,MDW
01082055,-5,569,SJC,PDX
01082055,-7,480,SMF,SAN
01082055,10,495,SDF,BWI
01082055,70,328,ABQ,PHX
01082055,8,304,PHX,SAN
01082057,15,318,JAX,FLL
01082059,-6,605,SMF,SEA
01082059,35,1044,PHX,MCI
01082100,-1,325,BUR,OAK
01082100,-10,550,MSY,MCO
01082100,-10,677,ABQ,LAX
01082100,-2,237,DAL,TUL
01082100,-2,399,SEA,BOI
01082100,-5,239,DAL,HOU
01082100,-5,337,OAK,LAX
01082100,-7,188,SJC,RNO
01082100,-7,239,HOU,DAL
01082100,-9,389,SMF,ONT
01082100,0,303,HOU,MSY
01082100,0,313,OKC,MCI
01082100,0,369,BUR,PHX
01082100,30,1262,PHX,STL
01082100,5,337,LAX,OAK
01082100,6,842,BWI,TPA
01082104,58,397,SMF,LAS
01082105,-10,487,MSY,TPA
01082105,-3,197,TPA,FLL
01082105,0,304,SAN,PHX
01082105,0,345,LAS,RNO
01082105,13,370,LAX,PHX
01082105,4,601,PHX,RNO
01082105,5,361,OAK,ONT
01082105,6,325,ONT,PHX
01082105,60,308,LAX,SJC
01082109,34,296,BUR,SJC
01082110,-10,405,MDW,MCI
01082110,-11,487,STL,CLE
01082110,-2,651,SFO,PHX
01082110,-20,666,MCI,HOU
01082110,-5,371,SNA,OAK
01082110,-8,148,HOU,AUS
01082110,0,677,ELP,HOU
01082110,13,246,ELP,MAF
01082110,3,192,HOU,SAT
01082115,-15,515,BWI,IND
01082115,-2,187,HOU,CRP
01082115,-3,1020,PHX,HOU
01082115,-4,319,DAL,MAF
01082115,-5,358,BUR,SMF
01082115,-7,325,PHX,ONT
01082115,-8,328,BWI,PVD
01082115,-8,373,SMF,LAX
01082115,0,258,LAS,SAN
01082115,20,333,ONT,SJC
01082115,25,281,BUF,BWI
01082117,27,377,BWI,MHT
01082118,26,833,PHX,OKC
01082119,30,590,LAX,SLC
01082120,-13,737,STL,BWI
01082120,-3,440,STL,DTW
01082120,-30,1140,MCI,LAS
01082120,-6,308,SJC,LAX
01082120,0,446,SAN,OAK
01082120,1,178,MCO,FLL
01082120,2,303,MSY,HOU
01082120,5,318,FLL,JAX
01082120,5,386,SJC,LAS
01082125,-5,368,LAS,SLC
01082125,-7,197,FLL,TPA
01082125,0,487,TPA,MSY
01082127,21,308,LAX,SJC
01082130,-10,337,OAK,LAX
01082130,-3,337,LAX,OAK
01082130,-5,239,HOU,DAL
01082130,-5,255,BWI,RDU
01082130,-7,447,SAN,SFO
01082130,-9,495,BWI,SDF
01082130,0,189,DAL,AUS
01082130,0,192,SAT,HOU
01082130,0,462,OKC,STL
01082130,14,314,CLE,BWI
01082130,18,407,OAK,LAS
01082130,2,239,DAL,HOU
01082130,53,223,LAS,BUR
01082130,6,304,PHX,SAN
01082131,3,236,LAS,LAX
01082133,95,108,ISP,PVD
01082135,-4,389,SMF,ONT
01082135,-8,284,CMH,MDW
01082135,20,373,LAX,SMF
01082135,5,370,LAX,PHX
01082138,11,611,BWI,MDW
01082140,-10,189,AUS,DAL
01082140,-2,229,STL,IND
01082140,-3,358,SMF,BUR
01082140,12,236,LAX,LAS
01082142,18,328,ABQ,PHX
01082145,-15,291,SLC,BOI
01082145,-2,621,SJC,PHX
01082145,-5,293,DAL,LBB
01082145,-6,687,HOU,STL
01082145,-7,276,HOU,HRL
01082145,0,588,BNA,BWI
01082149,45,451,MCI,IND
01082150,-15,313,MCI,OKC
01082150,-4,480,SAN,SMF
01082150,-5,271,SDF,MDW
01082150,-5,369,PHX,BUR
01082150,-6,254,SDF,STL
01082150,12,397,SMF,LAS
01082150,35,197,ONT,LAS
01082150,5,303,MSY,HOU
01082151,9,507,SLC,PHX
01082153,7,314,BWI,CLE
01082155,-6,646,PHX,OAK
01082155,102,328,PVD,BWI
01082155,39,256,LAS,PHX
01082155,5,1235,HOU,LAS
01082156,19,687,STL,HOU
01082156,47,229,IND,STL
01082200,-12,389,ONT,SMF
01082200,-3,303,HOU,MSY
01082200,-4,361,ONT,OAK
01082200,-5,239,HOU,DAL
01082200,-7,337,LAX,OAK
01082200,25,223,LAS,BUR
01082200,40,487,LAS,ABQ
01082202,18,395,BNA,MDW
01082204,23,370,PHX,LAX
01082205,-1,308,SJC,LAX
01082205,-6,248,SAT,DAL
01082205,23,256,LAS,PHX
01082205,35,281,BWI,BUF
01082206,-9,670,BNA,HOU
01082207,97,307,CLE,MDW
01082210,35,258,SAN,LAS
01082214,20,423,OMA,MDW
01082215,-1,224,SEA,GEG
01082215,-10,251,STL,MDW
01082215,-6,325,PHX,ONT
01082215,-7,528,AUS,ELP
01082215,34,256,PHX,LAS
01082219,42,220,BWI,ISP
01082220,77,223,LAS,BUR
01082220,82,108,PVD,ISP
01082222,-2,236,LAS,LAX
01082222,27,328,PHX,ABQ
01082225,-5,389,SMF,ONT
01082225,3,197,TPA,FLL
01082225,60,651,PHX,SFO
01082230,24,283,BWI,BDL
01082230,7,370,PHX,LAX
01082232,8,237,STL,MCI
01082235,5,304,PHX,SAN
01082235,78,251,MDW,STL
01082238,32,407,LAS,OAK
01082240,55,417,SJC,SAN
01082245,16,303,HOU,MSY
01082247,67,223,BUR,LAS
01082250,18,236,LAX,LAS
01082310,3,251,STL,MDW
01082312,11,256,LAS,PHX
01082315,-6,325,PHX,ONT
01082350,5,405,MCI,MDW
01090530,-2,370,LAX,PHX
01090530,-4,337,LAX,OAK
01090530,0,325,ONT,PHX
01090535,-10,236,LAS,LAX
01090540,3,389,ONT,SMF
01090600,-15,405,MDW,MCI
01090600,-3,395,MDW,BNA
01090600,-7,371,OAK,SNA
01090600,0,256,LAS,PHX
01090600,0,405,MCI,MDW
01090600,3,337,OAK,LAX
01090600,4,303,MSY,HOU
01090605,8,236,LAS,LAX
01090610,0,276,HRL,HOU
01090615,-1,239,DAL,HOU
01090615,0,197,FLL,TPA
01090615,0,239,HOU,DAL
01090615,0,453,TUL,HOU
01090615,0,562,ELP,DAL
01090615,10,399,SEA,BOI
01090615,3,188,RNO,SJC
01090615,4,373,LAX,SMF
01090615,9,333,ONT,SJC
01090620,-11,491,BNA,MCI
01090620,-2,258,LAS,SAN
01090620,-4,389,SMF,ONT
01090620,-4,569,PDX,SJC
01090620,-6,325,OAK,BUR
01090620,-7,446,OAK,SAN
01090620,0,217,IAH,DAL
01090620,0,291,BOI,SLC
01090620,0,358,SMF,BUR
01090620,0,386,LAS,SJC
01090621,-1,229,MDW,DTW
01090625,-13,347,ELP,PHX
01090625,-15,651,SFO,PHX
01090625,-2,588,BNA,BWI
01090625,-3,271,MDW,SDF
01090625,-3,313,MCI,OKC
01090625,-8,697,SEA,SJC
01090625,0,689,SLC,SEA
01090625,15,258,SAN,LAS
01090625,2,314,CLE,BWI
01090625,9,361,ONT,OAK
01090630,-1,239,HOU,DAL
01090630,-10,303,HOU,MSY
01090630,-10,842,PVD,MDW
01090630,-11,405,MDW,MCI
01090630,-12,495,BWI,SDF
01090630,-12,543,OAK,PDX
01090630,-15,451,TUS,LAX
01090630,-15,682,BWI,BHM
01090630,-17,399,BOI,SEA
01090630,-3,148,AUS,HOU
01090630,-3,239,DAL,HOU
01090630,-4,192,HOU,SAT
01090630,-4,236,LAX,LAS
01090630,-4,255,RDU,BWI
01090630,-4,621,SJC,PHX
01090630,-5,325,PHX,ONT
01090630,-5,487,TPA,MSY
01090630,-7,224,GEG,SEA
01090630,-7,337,OAK,LAX
01090630,-7,373,SMF,LAX
01090630,-7,487,ABQ,LAS
01090630,-8,181,DAL,OKC
01090630,-8,562,DAL,ELP
01090630,-9,148,HOU,AUS
01090630,-9,328,ABQ,PHX
01090630,0,177,BHM,BNA
01090630,0,189,AUS,DAL
01090630,0,337,LAX,OAK
01090630,0,417,SJC,SAN
01090630,10,361,OAK,ONT
01090630,11,351,TUL,STL
01090630,11,377,MHT,BWI
01090630,12,397,SMF,LAS
01090630,14,407,OAK,LAS
01090630,15,251,MDW,STL
01090630,19,480,SAN,SMF
01090630,2,325,ONT,PHX
01090630,2,611,MDW,BWI
01090630,3,368,SLC,LAS
01090630,4,180,JAX,TPA
01090630,4,304,SAN,PHX
01090630,5,237,MCI,STL
01090630,5,288,ALB,BWI
01090630,5,308,LAX,SJC
01090630,5,345,RNO,LAS
01090630,5,370,PHX,LAX
01090630,6,303,MSY,HOU
01090630,7,220,ISP,BWI
01090630,7,389,ONT,SMF
01090635,-18,588,BWI,BNA
01090635,-20,670,BNA,HOU
01090635,-4,256,PHX,LAS
01090635,-5,453,HOU,TUL
01090635,-8,441,MAF,HOU
01090635,-8,677,ABQ,LAX
01090635,0,601,RNO,PHX
01090635,12,328,PVD,BWI
01090635,6,197,TPA,FLL
01090640,-1,318,FLL,JAX
01090640,-10,507,SLC,PHX
01090640,-10,777,BDL,MDW
01090640,-27,737,BWI,STL
01090640,-5,590,SLC,LAX
01090640,-5,838,MHT,MDW
01090640,-7,580,ABQ,DAL
01090640,-7,833,OKC,PHX
01090640,-9,437,DAL,MSY
01090640,0,359,JAN,HOU
01090640,0,495,SDF,BWI
01090640,11,293,LBB,DAL
01090640,12,417,SAN,SJC
01090640,13,197,ONT,LAS
01090640,2,480,SMF,SAN
01090640,4,446,SAN,OAK
01090645,-1,328,PHX,ABQ
01090645,-11,423,MDW,OMA
01090645,-5,178,FLL,MCO
01090645,-5,223,LAS,BUR
01090645,-8,605,SEA,SMF
01090645,0,192,SAT,HOU
01090645,0,251,STL,MDW
01090645,0,287,GEG,BOI
01090645,0,460,TPA,BHM
01090645,0,496,SAT,ELP
01090645,0,687,HOU,STL
01090645,1,178,MCO,FLL
01090645,20,405,MCI,MDW
01090645,3,237,STL,MCI
01090645,4,296,SJC,BUR
01090645,4,314,BWI,CLE
01090645,5,647,SMF,PHX
01090650,-6,181,OKC,DAL
01090650,-6,507,PHX,SLC
01090650,0,296,LIT,STL
01090650,0,570,BHM,HOU
01090650,12,390,LAX,RNO
01090650,28,283,BDL,BWI
01090654,5,333,SJC,ONT
01090655,-1,187,CRP,HOU
01090655,-24,1864,BWI,SLC
01090655,-4,671,SEA,OAK
01090655,0,342,SJC,SNA
01090655,0,938,MHT,BNA
01090655,18,1797,LAX,BNA
01090700,-1,248,SAT,DAL
01090700,-10,345,LAS,RNO
01090700,-10,550,MSY,MCO
01090700,-12,457,DTW,BNA
01090700,-14,337,OAK,LAX
01090700,-15,1090,AUS,LAS
01090700,-16,405,MDW,MCI
01090700,-2,217,DAL,IAH
01090700,-2,237,TUL,DAL
01090700,-2,347,PHX,ELP
01090700,-2,377,BWI,MHT
01090700,-24,1506,SDF,PHX
01090700,-3,324,AMA,DAL
01090700,-3,588,BNA,BWI
01090700,-4,307,CLE,MDW
01090700,-4,872,AUS,PHX
01090700,-5,248,DAL,SAT
01090700,-5,251,MDW,STL
01090700,-5,256,PHX,LAS
01090700,-5,370,PHX,LAX
01090700,-5,437,MSY,DAL
01090700,-5,928,TPA,AUS
01090700,-7,319,MAF,DAL
01090700,-8,1140,LAS,MCI
01090700,-8,148,HOU,AUS
01090700,-8,189,DAL,AUS
01090700,-8,304,PHX,SAN
01090700,-8,328,BWI,PVD
01090700,-8,369,PHX,BUR
01090700,-9,236,LAS,LAX
01090700,-9,284,MDW,CMH
01090700,-9,328,ABQ,PHX
01090700,0,237,DAL,TUL
01090700,0,239,DAL,HOU
01090700,0,296,BUR,SJC
01090700,0,313,OKC,MCI
01090700,0,325,OAK,BUR
01090700,0,361,ONT,OAK
01090700,0,423,OMA,MDW
01090700,0,765,ISP,MDW
01090700,1,223,ABQ,ELP
01090700,1,229,MDW,DTW
01090700,11,325,BUR,OAK
01090700,12,389,ONT,SMF
01090700,2,239,HOU,DAL
01090700,2,361,OAK,ONT
01090700,2,447,SAN,SFO
01090700,3,303,MSY,HOU
01090700,3,370,LAX,PHX
01090700,3,612,TPA,BNA
01090700,4,1481,PDX,MCI
01090700,5,256,LAS,PHX
01090700,5,307,MDW,CLE
01090700,5,550,MCO,MSY
01090700,5,588,SLC,OAK
01090700,7,407,OAK,LAS
01090700,9,223,BUR,LAS
01090705,-1,616,MCO,BNA
01090705,-10,443,RDU,BNA
01090705,-18,1246,HOU,BWI
01090705,-2,727,TPA,SDF
01090705,-4,303,HOU,MSY
01090705,-5,1235,LAS,HOU
01090705,-5,197,FLL,TPA
01090705,0,365,JAX,BHM
01090705,0,588,OAK,SLC
01090705,1,677,LAX,ABQ
01090705,2,188,SJC,RNO
01090705,21,967,MCI,BWI
01090705,5,1072,MCO,MCI
01090705,7,386,SJC,LAS
01090710,-12,395,MDW,BNA
01090710,-12,651,PHX,SFO
01090710,-14,1599,SAN,MSY
01090710,-14,671,OAK,SEA
01090710,-3,279,GEG,PDX
01090710,-30,2277,PVD,PHX
01090710,-9,842,TPA,BWI
01090710,0,296,LIT,DAL
01090710,10,229,DTW,MDW
01090710,12,108,ISP,PVD
01090710,12,271,SDF,MDW
01090710,4,866,SEA,LAS
01090710,5,251,STL,MDW
01090710,5,258,LAS,SAN
01090710,9,803,BNA,ISP
01090712,18,358,BUR,SMF
01090715,-10,515,IND,BWI
01090715,-10,543,PDX,OAK
01090715,-2,318,JAX,FLL
01090715,-2,344,BOI,PDX
01090715,-20,1076,TUL,LAS
01090715,-38,2106,BWI,LAS
01090715,-4,318,FLL,JAX
01090715,-5,419,HOU,OKC
01090715,-7,842,BWI,TPA
01090715,0,528,ELP,AUS
01090715,18,337,LAX,OAK
01090715,4,670,HOU,BNA
01090715,5,405,MCI,MDW
01090715,5,546,GEG,SLC
01090715,8,373,LAX,SMF
01090717,0,1959,OAK,BNA
01090720,-15,611,BWI,MDW
01090720,-3,479,SMF,PDX
01090720,-4,762,PDX,LAS
01090720,-5,446,OAK,SAN
01090720,-7,1489,OAK,MCI
01090720,-9,368,LAS,SLC
01090720,0,756,AUS,BNA
01090720,7,632,RDU,MDW
01090722,-2,487,CLE,STL
01090725,-12,866,LAS,SEA
01090725,-2,224,SEA,GEG
01090725,-27,967,BWI,MCI
01090725,-4,935,PHX,TUL
01090725,0,294,MAF,AUS
01090725,0,308,LAX,SJC
01090725,0,325,PHX,ONT
01090725,0,410,BHM,STL
01090725,11,491,MCI,BNA
01090725,20,377,MHT,BWI
01090725,4,448,CLE,BNA
01090725,5,328,PHX,ABQ
01090728,0,192,HOU,SAT
01090730,-2,284,CMH,MDW
01090730,-2,787,BWI,MCO
01090730,-3,239,HOU,DAL
01090730,-5,223,ELP,ABQ
01090730,-5,288,ALB,BWI
01090730,-5,303,MSY,HOU
01090730,0,1591,IND,LAS
01090730,0,192,SAT,HOU
01090730,0,239,DAL,HOU
01090730,0,471,MSY,BNA
01090730,0,673,FLL,MSY
01090730,10,447,SFO,SAN
01090730,12,647,PHX,SMF
01090730,19,852,BDL,BNA
01090730,2,1020,PHX,HOU
01090730,3,293,DAL,LBB
01090730,3,337,LAX,OAK
01090730,5,237,MCI,STL
01090730,5,308,SJC,LAX
01090730,6,480,SAN,SMF
01090735,-10,181,OKC,DAL
01090735,-18,229,IND,STL
01090735,-4,220,BWI,ISP
01090735,-5,251,MDW,STL
01090735,-8,177,BNA,BHM
01090735,-9,1497,TPA,ABQ
01090735,0,1011,BUF,MCO
01090735,0,1073,PVD,MCO
01090735,0,345,RNO,LAS
01090737,-1,370,LAX,PHX
01090738,7,281,BUF,BWI
01090740,-10,303,HOU,MSY
01090740,-12,507,PHX,SLC
01090740,-16,718,MCI,ABQ
01090740,-19,1521,MDW,LAS
01090740,-3,229,MDW,DTW
01090740,-3,271,MDW,SDF
01090740,-4,587,TPA,RDU
01090740,-5,248,DAL,SAT
01090740,-5,294,AUS,MAF
01090740,-6,248,SAT,DAL
01090740,-6,347,ELP,PHX
01090740,-8,1020,HOU,PHX
01090740,-8,368,SLC,LAS
01090740,-9,793,FLL,BNA
01090740,0,325,BUR,OAK
01090740,10,1448,PHX,BNA
01090740,3,197,TPA,FLL
01090742,6,304,SAN,PHX
01090745,-1,296,DAL,LIT
01090745,-15,1455,BHM,PHX
01090745,-2,1363,LAX,MCI
01090745,-20,997,MDW,TPA
01090745,-4,451,LAX,TUS
01090745,-7,1814,LAX,IND
01090745,0,187,HOU,CRP
01090745,1,223,BUR,LAS
01090745,7,487,TPA,MSY
01090746,3,395,BNA,MDW
01090749,4,371,SNA,OAK
01090750,-1,689,SEA,SLC
01090750,-4,367,TUS,SAN
01090750,-5,646,PHX,OAK
01090750,0,192,HOU,SAT
01090750,11,229,STL,IND
01090750,2,108,PVD,ISP
01090750,4,254,STL,SDF
01090750,5,344,PDX,BOI
01090755,-10,569,SJC,PDX
01090755,-5,321,BHM,MSY
01090755,-6,419,OKC,HOU
01090755,10,587,MCO,JAN
01090755,13,333,SJC,ONT
01090755,2,197,FLL,TPA
01090758,18,369,BUR,PHX
01090758,40,283,BDL,BWI
01090800,-10,148,HOU,AUS
01090800,-11,237,STL,MCI
01090800,-11,671,SEA,OAK
01090800,-11,758,AMA,LAS
01090800,-11,998,MSY,BWI
01090800,-14,989,MDW,MCO
01090800,-15,251,MDW,STL
01090800,-15,787,MCO,BWI
01090800,-18,612,BNA,TPA
01090800,-2,328,BWI,PVD
01090800,-20,1162,RDU,AUS
01090800,-28,1797,BNA,LAX
01090800,-3,239,DAL,HOU
01090800,-4,843,PHX,SAT
01090800,-6,276,HOU,HRL
01090800,-6,462,STL,OKC
01090800,-7,229,DTW,MDW
01090800,-7,370,PHX,LAX
01090800,0,1069,LAS,SAT
01090800,0,1073,ALB,MCO
01090800,0,251,STL,MDW
01090800,0,288,BWI,ALB
01090800,0,325,ONT,PHX
01090800,0,337,LAX,OAK
01090800,0,389,ONT,SMF
01090800,12,358,BUR,SMF
01090800,14,337,OAK,LAX
01090800,3,239,HOU,DAL
01090800,4,1037,PHX,OMA
01090800,5,437,MSY,DAL
01090800,7,358,SMF,BUR
01090803,5,342,SJC,SNA
01090804,5,351,STL,TUL
01090805,-1,443,BNA,RDU
01090805,-10,314,BWI,CLE
01090805,-2,162,IND,MDW
01090805,-2,822,SAT,BNA
01090805,-20,1448,BNA,PHX
01090805,-3,405,MDW,MCI
01090805,-5,304,PHX,SAN
01090805,-5,989,MCO,MDW
01090805,-6,178,FLL,MCO
01090805,-6,289,LBB,ABQ
01090805,0,303,MSY,HOU
01090805,0,484,JAX,BNA
01090805,13,283,BWI,BDL
01090805,13,325,BUR,OAK
01090805,13,457,BNA,DTW
01090805,14,220,ISP,BWI
01090805,5,197,LAS,ONT
01090805,5,407,OAK,LAS
01090806,4,189,DAL,AUS
01090810,-10,447,SAN,SFO
01090810,-12,328,ABQ,PHX
01090810,-2,148,AUS,HOU
01090810,-7,258,SAN,LAS
01090810,-8,338,CMH,BNA
01090810,-9,1044,PHX,MCI
01090810,0,189,AUS,DAL
01090810,1,496,ELP,SAT
01090810,13,236,LAX,LAS
01090810,13,345,LAS,RNO
01090810,18,972,ISP,MCO
01090810,2,714,LAX,ELP
01090815,-10,237,TUL,DAL
01090815,-2,162,MDW,IND
01090815,-21,1588,BNA,LAS
01090815,-3,223,TUL,MCI
01090815,-3,248,SAT,DAL
01090815,-4,307,CLE,MDW
01090815,-5,321,MSY,BHM
01090815,-6,217,IAH,DAL
01090815,-7,1140,MCI,LAS
01090815,-8,1751,SAN,BNA
01090815,-8,319,DAL,MAF
01090815,0,223,LAS,BUR
01090815,0,359,HOU,JAN
01090815,0,677,LAX,ABQ
01090815,11,440,DTW,STL
01090815,25,904,RDU,MCI
01090815,5,197,ONT,LAS
01090817,27,487,LAS,ABQ
01090820,-1,422,RNO,SLC
01090820,-10,562,DAL,ELP
01090820,-11,180,TPA,JAX
01090820,-12,248,DAL,SAT
01090820,-13,550,MSY,MCO
01090820,-16,1363,MCI,LAX
01090820,-17,1407,BWI,SAT
01090820,-23,1262,STL,PHX
01090820,-24,1234,PVD,MCI
01090820,-5,1020,HOU,PHX
01090820,-6,1999,BWI,PHX
01090820,7,405,MCI,MDW
01090821,7,1999,PHX,BWI
01090822,-3,580,DAL,ABQ
01090824,0,368,LAS,SLC
01090825,-12,1044,MCI,PHX
01090825,-15,423,MDW,OMA
01090825,-3,324,DAL,AMA
01090825,-5,417,SJC,SAN
01090825,-5,562,ELP,DAL
01090825,-8,308,SJC,LAX
01090825,1,937,HOU,MDW
01090825,13,487,STL,CLE
01090825,3,333,ONT,SJC
01090825,3,367,SAN,TUS
01090825,4,229,MDW,DTW
01090825,4,872,PHX,AUS
01090825,7,296,BUR,SJC
01090825,9,448,BNA,CLE
01090826,4,188,SJC,RNO
01090828,15,389,SMF,ONT
01090829,-9,588,BWI,BNA
01090829,0,646,OAK,PHX
01090830,-10,802,MCO,CMH
01090830,-2,239,DAL,HOU
01090830,-6,239,HOU,DAL
01090830,-6,370,PHX,LAX
01090830,-7,255,RDU,BWI
01090830,0,440,STL,DTW
01090830,10,446,SAN,OAK
01090830,14,304,SAN,PHX
01090830,16,370,LAX,PHX
01090830,17,256,LAS,PHX
01090830,20,1588,LAS,BNA
01090830,7,550,MCO,MSY
01090830,8,342,SNA,SJC
01090830,9,328,PVD,BWI
01090832,5,335,RNO,BOI
01090835,-13,325,PHX,ONT
01090835,-18,1099,OMA,LAS
01090835,-21,687,STL,HOU
01090835,-3,236,LAS,LAX
01090835,-5,279,PDX,GEG
01090835,-7,405,MDW,MCI
01090835,11,325,ONT,PHX
01090835,14,407,LAS,OAK
01090835,2,361,OAK,ONT
01090835,4,347,PHX,ELP
01090835,7,480,SAN,SMF
01090840,-10,1069,SAT,LAS
01090840,-18,1444,MDW,PHX
01090840,-20,1236,MHT,MCI
01090840,-4,224,GEG,SEA
01090840,-6,254,SDF,STL
01090840,0,180,RNO,OAK
01090840,0,303,HOU,MSY
01090840,0,447,SFO,SAN
01090840,2,321,BHM,MSY
01090840,2,377,BWI,MHT
01090840,25,842,MDW,PVD
01090840,8,229,DTW,MDW
01090843,-13,888,BWI,JAN
01090843,15,325,OAK,BUR
01090843,21,480,SMF,SAN
01090844,37,284,MDW,CMH
01090845,-12,889,ABQ,OAK
01090845,-14,670,BNA,HOU
01090845,-15,217,DAL,IAH
01090845,-2,148,AUS,HOU
01090845,-3,293,DAL,LBB
01090845,-3,293,LBB,DAL
01090845,-5,318,JAX,FLL
01090845,-7,296,STL,LIT
01090845,-8,313,MCI,OKC
01090845,-9,323,SDF,BHM
01090845,0,368,SLC,LAS
01090845,0,397,LAS,SMF
01090845,2,777,MDW,BDL
01090845,3,479,PDX,SMF
01090845,5,1624,LAS,SDF
01090847,11,611,MDW,BWI
01090850,-3,453,HOU,TUL
01090850,-3,621,PHX,SJC
01090850,-5,313,OKC,MCI
01090850,-5,484,BNA,JAX
01090850,12,765,MDW,ISP
01090850,13,1142,MHT,MCO
01090850,5,220,BWI,ISP
01090852,-2,605,SMF,SEA
01090852,23,328,PHX,ABQ
01090853,9,328,ABQ,PHX
01090855,-2,192,SAT,HOU
